# 	Z	N	A	BE [MeV]		sigma [MeV]
   32  29  61	5.009088516e+02	3.483102344e-01
   32  30  62	5.175647772e+02	2.513024345e-01
   32  31  63	5.305271474e+02	1.738794339e-01
   32  32  64	5.460237097e+02	1.416374780e-01
   32  33  65	5.563701362e+02	1.332468795e-01
   32  34  66	5.692352654e+02	1.278961046e-01
   32  35  67	5.786957494e+02	1.224934374e-01
   32  36  68	5.906486754e+02	1.180691740e-01
   32  37  69	5.993206742e+02	1.131862161e-01
   32  38  70	6.103227184e+02	1.098850432e-01
   32  39  71	6.181849353e+02	1.063498411e-01
   32  40  72	6.285346706e+02	1.051258736e-01
   32  41  73	6.357723920e+02	1.029617105e-01
   32  42  74	6.453844350e+02	1.033526381e-01
   32  43  75	6.522710333e+02	1.021235215e-01
   32  44  76	6.614133224e+02	1.036009662e-01
   32  45  77	6.678096732e+02	1.024740285e-01
   32  46  78	6.763808552e+02	1.042329833e-01
   32  47  79	6.821854053e+02	1.029780482e-01
   32  48  80	6.899352831e+02	1.054265088e-01
   32  49  81	6.950756490e+02	1.054408688e-01
   32  50  82	7.025656010e+02	1.109938914e-01
   32  51  83	7.056981552e+02	1.164264788e-01
   32  52  84	7.110692789e+02	1.274292611e-01
   32  53  85	7.140061813e+02	1.388475959e-01
   32  54  86	7.187433379e+02	1.770988926e-01
   32  55  87	7.209956226e+02	2.549286742e-01
   32  56  88	7.251496653e+02	3.532902680e-01
   32  57  89	7.270464045e+02	4.410275510e-01
   32  58  90	7.308019520e+02	5.136985961e-01
   33  33  66	5.582517280e+02	1.457567892e-01
   33  34  67	5.717172474e+02	1.287537241e-01
   33  35  68	5.817662264e+02	1.274784024e-01
   33  36  69	5.942369760e+02	1.182651366e-01
   33  37  70	6.035326862e+02	1.175720789e-01
   33  38  71	6.150413643e+02	1.101132404e-01
   33  39  72	6.236184194e+02	1.107343506e-01
   33  40  73	6.344716276e+02	1.052987487e-01
   33  41  74	6.424736514e+02	1.070670274e-01
   33  42  75	6.524781868e+02	1.031290050e-01
   33  43  76	6.600479414e+02	1.053780497e-01
   33  44  77	6.695098910e+02	1.025592482e-01
   33  45  78	6.766338079e+02	1.045935998e-01
   33  46  79	6.855382991e+02	1.021608667e-01
   33  47  80	6.921545139e+02	1.037904842e-01
   33  48  81	7.002492049e+02	1.020952378e-01
   33  49  82	7.062311851e+02	1.048181371e-01
   33  50  83	7.139779656e+02	1.063836392e-01
   33  51  84	7.179553824e+02	1.131926010e-01
   33  52  85	7.235270038e+02	1.192067024e-01
   33  53  86	7.272441340e+02	1.270265854e-01
   33  54  87	7.320984770e+02	1.407115781e-01
   33  55  88	7.351221880e+02	1.778896887e-01
   33  56  89	7.393543409e+02	2.305156287e-01
   33  57  90	7.420456812e+02	2.932300653e-01
   33  58  91	7.458682572e+02	3.707618968e-01
   33  59  92	7.481424813e+02	4.579386824e-01
   34  30  64	5.167865331e+02	4.719963467e-01
   34  31  65	5.310852119e+02	3.655190967e-01
   34  32  66	5.478500206e+02	2.547081289e-01
   34  33  67	5.609489308e+02	1.711553096e-01
   34  34  68	5.764872115e+02	1.352804752e-01
   34  35  69	5.870365225e+02	1.248717812e-01
   34  36  70	6.001044695e+02	1.186813203e-01
   34  37  71	6.098416428e+02	1.136836817e-01
   34  38  72	6.220208144e+02	1.104678342e-01
   34  39  73	6.310588667e+02	1.075054562e-01
   34  40  74	6.426462394e+02	1.062305521e-01
   34  41  75	6.510588904e+02	1.046907891e-01
   34  42  76	6.617435660e+02	1.046572667e-01
   34  43  77	6.695880237e+02	1.034604231e-01
   34  44  78	6.797397558e+02	1.041288239e-01
   34  45  79	6.871226979e+02	1.027641287e-01
   34  46  80	6.967804966e+02	1.034480406e-01
   34  47  81	7.036736970e+02	1.017118545e-01
   34  48  82	7.126114097e+02	1.027801787e-01
   34  49  83	7.188797330e+02	1.019780029e-01
   34  50  84	7.274609138e+02	1.057835327e-01
   34  51  85	7.316625045e+02	1.086441767e-01
   34  52  86	7.380494574e+02	1.155881187e-01
   34  53  87	7.418913060e+02	1.199317830e-01
   34  54  88	7.475499634e+02	1.275095618e-01
   34  55  89	7.506377029e+02	1.344491565e-01
   34  56  90	7.556366934e+02	1.455305474e-01
   34  57  91	7.583050855e+02	1.682583150e-01
   34  58  92	7.628855366e+02	2.310338263e-01
   34  59  93	7.651316573e+02	3.184215292e-01
   34  60  94	7.691816560e+02	4.017344099e-01
   34  61  95	7.709645823e+02	4.656997818e-01
   35  35  70	5.886440615e+02	1.371294366e-01
   35  36  71	6.023432003e+02	1.190034512e-01
   35  37  72	6.127115017e+02	1.185765390e-01
   35  38  73	6.254659269e+02	1.106271436e-01
   35  39  74	6.351643299e+02	1.121119122e-01
   35  40  75	6.472510714e+02	1.067726425e-01
   35  41  76	6.563082901e+02	1.094332570e-01
   35  42  77	6.673779329e+02	1.052899519e-01
   35  43  78	6.758364866e+02	1.079134185e-01
   35  44  79	6.863345169e+02	1.045173615e-01
   35  45  80	6.943662115e+02	1.066150831e-01
   35  46  81	7.043460931e+02	1.032631916e-01
   35  47  82	7.119640658e+02	1.046658660e-01
   35  48  83	7.212909247e+02	1.016663795e-01
   35  49  84	7.283976917e+02	1.036143591e-01
   35  50  85	7.373214994e+02	1.031919357e-01
   35  51  86	7.423129674e+02	1.079915253e-01
   35  52  87	7.489178156e+02	1.106984108e-01
   35  53  88	7.534922653e+02	1.164318762e-01
   35  54  89	7.593421957e+02	1.190162564e-01
   35  55  90	7.631908437e+02	1.238253026e-01
   35  56  91	7.683000494e+02	1.254165897e-01
   35  57  92	7.716490013e+02	1.296970275e-01
   35  58  93	7.762426415e+02	1.491217870e-01
   35  59  94	7.792029832e+02	1.929944332e-01
   35  60  95	7.833299445e+02	2.429079049e-01
   35  61  96	7.859457919e+02	2.963956307e-01
   35  62  97	7.896813983e+02	3.607806051e-01
   35  63  98	7.920501937e+02	4.343460305e-01
   36  33  69	5.610816888e+02	3.633583542e-01
   36  34  70	5.779316481e+02	2.504721568e-01
   36  35  71	5.912537644e+02	1.641774159e-01
   36  36  72	6.070392269e+02	1.265888102e-01
   36  37  73	6.179899881e+02	1.167398229e-01
   36  38  74	6.313924060e+02	1.120119812e-01
   36  39  75	6.415410104e+02	1.091136774e-01
   36  40  76	6.542126166e+02	1.080963826e-01
   36  41  77	6.636120597e+02	1.073227961e-01
   36  42  78	6.752527100e+02	1.072342802e-01
   36  43  79	6.840029449e+02	1.063481045e-01
   36  44  80	6.951218714e+02	1.066347848e-01
   36  45  81	7.034118920e+02	1.053120307e-01
   36  46  82	7.140407243e+02	1.052860825e-01
   36  47  83	7.219451221e+02	1.032533957e-01
   36  48  84	7.320874090e+02	1.031913444e-01
   36  49  85	7.395830132e+02	1.015781313e-01
   36  50  86	7.493445125e+02	1.035261929e-01
   36  51  87	7.545771255e+02	1.043658324e-01
   36  52  88	7.618831281e+02	1.088288973e-01
   36  53  89	7.665708716e+02	1.112329437e-01
   36  54  90	7.731817878e+02	1.154879202e-01
   36  55  91	7.771879184e+02	1.168085587e-01
   36  56  92	7.830604747e+02	1.202905101e-01
   36  57  93	7.864262023e+02	1.204753643e-01
   36  58  94	7.917005173e+02	1.237627931e-01
   36  59  95	7.946723158e+02	1.275848775e-01
   36  60  96	7.996340836e+02	1.374552865e-01
   36  61  97	8.023825358e+02	1.576555859e-01
   36  62  98	8.070279705e+02	2.052170426e-01
   36  63  99	8.094817647e+02	2.744723148e-01
   36  64 100	8.138330141e+02	3.626410290e-01
   36  65 101	8.160988592e+02	4.556337166e-01
   37  37  74	6.197592460e+02	1.319399872e-01
   37  38  75	6.337762011e+02	1.146663843e-01
   37  39  76	6.444960706e+02	1.161996799e-01
   37  40  77	6.576385264e+02	1.102519547e-01
   37  41  78	6.675706416e+02	1.133371386e-01
   37  42  79	6.795976111e+02	1.089309577e-01
   37  43  80	6.888971214e+02	1.118307221e-01
   37  44  81	7.003803912e+02	1.080719754e-01
   37  45  82	7.092522737e+02	1.102340954e-01
   37  46  83	7.202204810e+02	1.062382290e-01
   37  47  84	7.288044233e+02	1.074791620e-01
   37  48  85	7.393999839e+02	1.033857605e-01
   37  49  86	7.477360943e+02	1.046737063e-01
   37  50  87	7.579121471e+02	1.023865263e-01
   37  51  88	7.638606649e+02	1.054152779e-01
   37  52  89	7.713559373e+02	1.057264874e-01
   37  53  90	7.766765341e+02	1.101992212e-01
   37  54  91	7.835179159e+02	1.109458312e-01
   37  55  92	7.883041672e+02	1.142821475e-01
   37  56  93	7.944009174e+02	1.140985821e-01
   37  57  94	7.984488582e+02	1.161670723e-01
   37  58  95	8.037932387e+02	1.156111816e-01
   37  59  96	8.074768631e+02	1.174026090e-01
   37  60  97	8.126439536e+02	1.170209279e-01
   37  61  98	8.162957340e+02	1.198398696e-01
   37  62  99	8.211745259e+02	1.268391739e-01
   37  63 100	8.244737147e+02	1.556566395e-01
   37  64 101	8.289354460e+02	2.237692529e-01
   37  65 102	8.320188847e+02	3.211941247e-01
   37  66 103	8.361916253e+02	4.183474968e-01
   38  35  73	5.915621898e+02	3.616750431e-01
   38  36  74	6.086417215e+02	2.480032415e-01
   38  37  75	6.222261120e+02	1.635088940e-01
   38  38  76	6.381807754e+02	1.305356971e-01
   38  39  77	6.494257733e+02	1.212416853e-01
   38  40  78	6.631735244e+02	1.147576484e-01
   38  41  79	6.735434638e+02	1.127345528e-01
   38  42  80	6.861398323e+02	1.121578990e-01
   38  43  81	6.957817337e+02	1.108645110e-01
   38  44  82	7.078387644e+02	1.107295522e-01
   38  45  83	7.170107062e+02	1.093774211e-01
   38  46  84	7.285922151e+02	1.086690203e-01
   38  47  85	7.374997355e+02	1.064350617e-01
   38  48  86	7.488419051e+02	1.054059320e-01
   38  49  87	7.575670359e+02	1.030864641e-01
   38  50  88	7.685018246e+02	1.033934758e-01
   38  51  89	7.746857358e+02	1.024831863e-01
   38  52  90	7.828092088e+02	1.050039618e-01
   38  53  91	7.882782652e+02	1.061373282e-01
   38  54  92	7.958732616e+02	1.090807604e-01
   38  55  93	8.009350266e+02	1.095922367e-01
   38  56  94	8.078450814e+02	1.116528475e-01
   38  57  95	8.120194175e+02	1.110512214e-01
   38  58  96	8.180311484e+02	1.123252472e-01
   38  59  97	8.217724888e+02	1.111875224e-01
   38  60  98	8.277417833e+02	1.127621793e-01
   38  61  99	8.315894901e+02	1.127747541e-01
   38  62 100	8.373536888e+02	1.152275273e-01
   38  63 101	8.407613283e+02	1.175273152e-01
   38  64 102	8.460051865e+02	1.456875957e-01
   38  65 103	8.490852853e+02	2.025843106e-01
   38  66 104	8.540156166e+02	2.774290246e-01
   38  67 105	8.566836193e+02	3.630660562e-01
   38  68 106	8.609561742e+02	4.560095414e-01
   38  69 107	8.629522930e+02	5.373674259e-01
   39  39  78	6.505146340e+02	1.890972283e-01
   39  40  79	6.649029117e+02	1.397267242e-01
   39  41  80	6.759039660e+02	1.222789551e-01
   39  42  81	6.890421452e+02	1.157460773e-01
   39  43  82	6.992663444e+02	1.180116271e-01
   39  44  83	7.117607984e+02	1.130305812e-01
   39  45  84	7.214943268e+02	1.151424345e-01
   39  46  85	7.334468062e+02	1.104547293e-01
   39  47  86	7.429387478e+02	1.114343053e-01
   39  48  87	7.546492173e+02	1.064590291e-01
   39  49  88	7.640221787e+02	1.071808986e-01
   39  50  89	7.752889382e+02	1.033129958e-01
   39  51  90	7.820903570e+02	1.048989993e-01
   39  52  91	7.904583092e+02	1.032980682e-01
   39  53  92	7.965756909e+02	1.069492215e-01
   39  54  93	8.044932970e+02	1.063460214e-01
   39  55  94	8.103518655e+02	1.093837715e-01
   39  56  95	8.175905202e+02	1.082848790e-01
   39  57  96	8.224799276e+02	1.101825391e-01
   39  58  97	8.286355147e+02	1.085751154e-01
   39  59  98	8.330171884e+02	1.098195803e-01
   39  60  99	8.391316213e+02	1.081797925e-01
   39  61 100	8.437315056e+02	1.095696094e-01
   39  62 101	8.496815013e+02	1.093748858e-01
   39  63 102	8.538368576e+02	1.127480327e-01
   39  64 103	8.591524253e+02	1.204341849e-01
   39  65 104	8.628950933e+02	1.367251614e-01
   39  66 105	8.678188144e+02	1.632088755e-01
   39  67 106	8.711755349e+02	2.261218114e-01
   39  68 107	8.754859913e+02	3.202007291e-01
   39  69 108	8.782772099e+02	4.177433508e-01
   39  70 109	8.820825199e+02	5.014239321e-01
   40  37  77	6.215875305e+02	4.618173499e-01
   40  38  78	6.386489651e+02	3.965693363e-01
   40  39  79	6.524101620e+02	3.107645402e-01
   40  40  80	6.687025493e+02	2.156726426e-01
   40  41  81	6.802729333e+02	1.456412549e-01
   40  42  82	6.940698338e+02	1.213100050e-01
   40  43  83	7.047980407e+02	1.184516529e-01
   40  44  84	7.179207331e+02	1.167912949e-01
   40  45  85	7.280440055e+02	1.145208047e-01
   40  46  86	7.405657804e+02	1.131616348e-01
   40  47  87	7.503396118e+02	1.105795452e-01
   40  48  88	7.625996693e+02	1.086214848e-01
   40  49  89	7.722091179e+02	1.057551503e-01
   40  50  90	7.840526261e+02	1.046878133e-01
   40  51  91	7.910660246e+02	1.024073767e-01
   40  52  92	8.000434530e+02	1.033466735e-01
   40  53  93	8.063668495e+02	1.036385538e-01
   40  54  94	8.149532627e+02	1.056340857e-01
   40  55  95	8.210359208e+02	1.058028546e-01
   40  56  96	8.289977096e+02	1.073153688e-01
   40  57  97	8.340924561e+02	1.066484190e-01
   40  58  98	8.409683456e+02	1.075363693e-01
   40  59  99	8.454912598e+02	1.062910278e-01
   40  60 100	8.523103850e+02	1.071435747e-01
   40  61 101	8.570173902e+02	1.060500209e-01
   40  62 102	8.636962334e+02	1.075096682e-01
   40  63 103	8.679255214e+02	1.073177991e-01
   40  64 104	8.739296155e+02	1.121004984e-01
   40  65 105	8.776373406e+02	1.152586918e-01
   40  66 106	8.832096432e+02	1.203952844e-01
   40  67 107	8.865399471e+02	1.417275631e-01
   40  68 108	8.916276875e+02	1.962879976e-01
   40  69 109	8.945188070e+02	2.728907423e-01
   40  70 110	8.992398955e+02	3.680882121e-01
   40  71 111	9.020916125e+02	4.658925920e-01
   40  72 112	9.064406714e+02	5.469057002e-01
   41  41  82	6.810403608e+02	2.222006108e-01
   41  42  83	6.954608138e+02	1.480906926e-01
   41  43  84	7.068187880e+02	1.275571232e-01
   41  44  85	7.204985506e+02	1.207706132e-01
   41  45  86	7.312034360e+02	1.214424306e-01
   41  46  87	7.441357415e+02	1.152443326e-01
   41  47  88	7.543958785e+02	1.157617872e-01
   41  48  89	7.669279704e+02	1.098840730e-01
   41  49  90	7.769824724e+02	1.100224571e-01
   41  50  91	7.890492949e+02	1.050074495e-01
   41  51  92	7.966740643e+02	1.054966519e-01
   41  52  93	8.059856279e+02	1.025113758e-01
   41  53  94	8.129122025e+02	1.057054926e-01
   41  54  95	8.217262204e+02	1.043601681e-01
   41  55  96	8.283731806e+02	1.075159750e-01
   41  56  97	8.365711260e+02	1.061423868e-01
   41  57  98	8.423902624e+02	1.084518950e-01
   41  58  99	8.496344558e+02	1.067396694e-01
   41  59 100	8.549652493e+02	1.083543577e-01
   41  60 101	8.620666336e+02	1.065817453e-01
   41  61 102	8.674827335e+02	1.080275365e-01
   41  62 103	8.743363144e+02	1.068935757e-01
   41  63 104	8.792576790e+02	1.087523371e-01
   41  64 105	8.853811765e+02	1.085813404e-01
   41  65 106	8.897355105e+02	1.118877523e-01
   41  66 107	8.953449724e+02	1.137671043e-01
   41  67 108	8.993301979e+02	1.192702001e-01
   41  68 109	9.044904772e+02	1.282615695e-01
   41  69 110	9.081360707e+02	1.660283756e-01
   41  70 111	9.129829553e+02	2.466484389e-01
   41  71 112	9.167190079e+02	3.468387619e-01
   41  72 113	9.211894686e+02	4.360338251e-01
   41  73 114	9.244129826e+02	5.091085238e-01
   41  74 115	9.286719558e+02	5.685737736e-01
   42  39  81	6.512312314e+02	5.374373900e-01
   42  40  82	6.686420124e+02	4.429333292e-01
   42  41  83	6.826696910e+02	3.292106498e-01
   42  42  84	6.989020992e+02	2.210280557e-01
   42  43  85	7.108062309e+02	1.492748487e-01
   42  44  86	7.251282049e+02	1.251642094e-01
   42  45  87	7.363372580e+02	1.212089785e-01
   42  46  88	7.498830528e+02	1.183800557e-01
   42  47  89	7.605176989e+02	1.144725012e-01
   42  48  90	7.735822238e+02	1.116405051e-01
   42  49  91	7.839045798e+02	1.081931478e-01
   42  50  92	7.965168445e+02	1.062427356e-01
   42  51  93	8.043951272e+02	1.029214125e-01
   42  52  94	8.142884400e+02	1.029040224e-01
   42  53  95	8.214083982e+02	1.026935340e-01
   42  54  96	8.307141730e+02	1.042968599e-01
   42  55  97	8.374316085e+02	1.044638216e-01
   42  56  98	8.461804952e+02	1.059927995e-01
   42  57  99	8.522372562e+02	1.056033588e-01
   42  58 100	8.602788192e+02	1.066778909e-01
   42  59 101	8.659240883e+02	1.057587806e-01
   42  60 102	8.737677263e+02	1.066535894e-01
   42  61 103	8.793222715e+02	1.056113738e-01
   42  62 104	8.868365032e+02	1.067596881e-01
   42  63 105	8.918689962e+02	1.061977823e-01
   42  64 106	8.987035744e+02	1.081581195e-01
   42  65 107	9.031553314e+02	1.083912643e-01
   42  66 108	9.094675239e+02	1.115491496e-01
   42  67 109	9.135014088e+02	1.137182127e-01
   42  68 110	9.193629167e+02	1.182818311e-01
   42  69 111	9.230224207e+02	1.303909988e-01
   42  70 112	9.285687161e+02	1.690030087e-01
   42  71 113	9.322681152e+02	2.238623470e-01
   42  72 114	9.374700401e+02	2.882280761e-01
   42  73 115	9.406996240e+02	3.669498573e-01
   42  74 116	9.457362264e+02	4.559710065e-01
   42  75 117	9.487147353e+02	5.326308063e-01
   42  76 118	9.534278327e+02	5.850514414e-01
   43  43  86	7.114785539e+02	2.295664030e-01
   43  44  87	7.263816335e+02	1.589362923e-01
   43  45  88	7.381936478e+02	1.338545146e-01
   43  46  89	7.522781885e+02	1.214027128e-01
   43  47  90	7.634685700e+02	1.201206809e-01
   43  48  91	7.769269798e+02	1.130929046e-01
   43  49  92	7.877407196e+02	1.124532829e-01
   43  50  93	8.007019479e+02	1.065517950e-01
   43  51  94	8.091175918e+02	1.063787944e-01
   43  52  95	8.193706322e+02	1.023634681e-01
   43  53  96	8.270687517e+02	1.052396497e-01
   43  54  97	8.366368396e+02	1.032541904e-01
   43  55  98	8.438704977e+02	1.064101668e-01
   43  56  99	8.528581138e+02	1.047024706e-01
   43  57 100	8.595623787e+02	1.072390975e-01
   43  58 101	8.679441669e+02	1.053343332e-01
   43  59 102	8.742818015e+02	1.072334669e-01
   43  60 103	8.823419722e+02	1.052719622e-01
   43  61 104	8.884752346e+02	1.069171223e-01
   43  62 105	8.961268161e+02	1.052905054e-01
   43  63 106	9.018007636e+02	1.071025881e-01
   43  64 107	9.088374809e+02	1.062105432e-01
   43  65 108	9.140110886e+02	1.086586981e-01
   43  66 109	9.205239459e+02	1.087432007e-01
   43  67 110	9.252828535e+02	1.120358663e-01
   43  68 111	9.312838254e+02	1.135979318e-01
   43  69 112	9.356114777e+02	1.191505670e-01
   43  70 113	9.411828757e+02	1.259637155e-01
   43  71 114	9.454464498e+02	1.379457806e-01
   43  72 115	9.506135647e+02	1.624214936e-01
   43  73 116	9.544700305e+02	2.277023817e-01
   43  74 117	9.595049186e+02	3.202402919e-01
   43  75 118	9.631832703e+02	4.069027782e-01
   43  76 119	9.679274499e+02	4.707785219e-01
   43  77 120	9.714125055e+02	5.222440553e-01
   43  78 121	9.759494455e+02	5.716045524e-01
   44  41  85	6.817946020e+02	5.434356407e-01
   44  42  86	6.990172333e+02	4.576078304e-01
   44  43  87	7.131745852e+02	3.615330923e-01
   44  44  88	7.298016559e+02	2.716377600e-01
   44  45  89	7.421306926e+02	1.967534635e-01
   44  46  90	7.568076373e+02	1.439979154e-01
   44  47  91	7.684285173e+02	1.204519963e-01
   44  48  92	7.823973139e+02	1.152008822e-01
   44  49  93	7.935126112e+02	1.107917498e-01
   44  50  94	8.069862895e+02	1.074283609e-01
   44  51  95	8.156857913e+02	1.035720464e-01
   44  52  96	8.265273281e+02	1.028039846e-01
   44  53  97	8.345516035e+02	1.021184362e-01
   44  54  98	8.447234224e+02	1.033345251e-01
   44  55  99	8.522076992e+02	1.033726192e-01
   44  56 100	8.617926987e+02	1.047289208e-01
   44  57 101	8.687383351e+02	1.044148261e-01
   44  58 102	8.777547647e+02	1.054532595e-01
   44  59 103	8.842731800e+02	1.046847579e-01
   44  60 104	8.928984329e+02	1.055186112e-01
   44  61 105	8.991113584e+02	1.045830996e-01
   44  62 106	9.073396226e+02	1.055523160e-01
   44  63 107	9.131372651e+02	1.048666739e-01
   44  64 108	9.208590299e+02	1.063001892e-01
   44  65 109	9.262063778e+02	1.061884294e-01
   44  66 110	9.334618052e+02	1.083478887e-01
   44  67 111	9.383923442e+02	1.090499712e-01
   44  68 112	9.451463173e+02	1.119798708e-01
   44  69 113	9.495836217e+02	1.135044768e-01
   44  70 114	9.558399035e+02	1.176853767e-01
   44  71 115	9.600492263e+02	1.206467088e-01
   44  72 116	9.658309303e+02	1.256184201e-01
   44  73 117	9.696196958e+02	1.486137425e-01
   44  74 118	9.752958674e+02	2.021772492e-01
   44  75 119	9.789325959e+02	2.588194585e-01
   44  76 120	9.843868925e+02	3.100896642e-01
   44  77 121	9.878672655e+02	3.740867232e-01
   44  78 122	9.931662687e+02	4.596008268e-01
   44  79 123	9.965222536e+02	5.425917412e-01
   44  80 124	1.001622857e+03	6.026445234e-01
   45  45  90	7.427462553e+02	3.185672607e-01
   45  46  91	7.579888500e+02	2.173430511e-01
   45  47  92	7.701518213e+02	1.478695240e-01
   45  48  93	7.845697412e+02	1.178853797e-01
   45  49  94	7.961596236e+02	1.155482005e-01
   45  50  95	8.100092750e+02	1.080974535e-01
   45  51  96	8.191740542e+02	1.069119147e-01
   45  52  97	8.303799425e+02	1.022763327e-01
   45  53  98	8.389683811e+02	1.049463643e-01
   45  54  99	8.494991822e+02	1.023982354e-01
   45  55 100	8.575467577e+02	1.056254263e-01
   45  56 101	8.674334129e+02	1.036112505e-01
   45  57 102	8.749457739e+02	1.063514253e-01
   45  58 103	8.842225284e+02	1.042597644e-01
   45  59 104	8.912883180e+02	1.064311641e-01
   45  60 105	9.000892407e+02	1.043075964e-01
   45  61 106	9.068192135e+02	1.061831471e-01
   45  62 107	9.151951338e+02	1.043031222e-01
   45  63 108	9.215674383e+02	1.062417440e-01
   45  64 109	9.294711503e+02	1.049124508e-01
   45  65 110	9.354566950e+02	1.072089931e-01
   45  66 111	9.429044221e+02	1.066156861e-01
   45  67 112	9.485168081e+02	1.093920994e-01
   45  68 113	9.554717498e+02	1.096493140e-01
   45  69 114	9.606280081e+02	1.129076928e-01
   45  70 115	9.670620179e+02	1.138207453e-01
   45  71 116	9.719186196e+02	1.182754862e-01
   45  72 117	9.777986041e+02	1.193247620e-01
   45  73 118	9.822367183e+02	1.245694667e-01
   45  74 119	9.879495637e+02	1.374939024e-01
   45  75 120	9.922356457e+02	1.549476303e-01
   45  76 121	9.977247999e+02	1.740327738e-01
   45  77 122	1.001897736e+03	2.308057138e-01
   45  78 123	1.007228195e+03	3.308065733e-01
   45  79 124	1.011261588e+03	4.389706836e-01
   45  80 125	1.016316913e+03	5.223660617e-01
   45  81 126	1.020125760e+03	5.716567273e-01
   45  82 127	1.024976561e+03	5.948388962e-01
   46  44  90	7.297875507e+02	5.307823918e-01
   46  45  91	7.443437020e+02	4.397542624e-01
   46  46  92	7.612560332e+02	3.273238843e-01
   46  47  93	7.738996049e+02	2.176781563e-01
   46  48  94	7.888523822e+02	1.425950560e-01
   46  49  95	8.008380242e+02	1.145602853e-01
   46  50  96	8.152013008e+02	1.093997196e-01
   46  51  97	8.246458869e+02	1.045310931e-01
   46  52  98	8.363468042e+02	1.026147076e-01
   46  53  99	8.452397813e+02	1.016912202e-01
   46  54 100	8.563181627e+02	1.025627151e-01
   46  55 101	8.646448660e+02	1.024509002e-01
   46  56 102	8.750891072e+02	1.036571515e-01
   46  57 103	8.828484269e+02	1.033786060e-01
   46  58 104	8.926964049e+02	1.043530916e-01
   46  59 105	8.999610042e+02	1.036840261e-01
   46  60 106	9.093034685e+02	1.044721083e-01
   46  61 107	9.161529564e+02	1.036321874e-01
   46  62 108	9.250540867e+02	1.044912081e-01
   46  63 109	9.315256061e+02	1.038133142e-01
   46  64 110	9.400004546e+02	1.050145118e-01
   46  65 111	9.460976481e+02	1.047708155e-01
   46  66 112	9.541596743e+02	1.064877019e-01
   46  67 113	9.598885258e+02	1.068064519e-01
   46  68 114	9.675131453e+02	1.090115849e-01
   46  69 115	9.728267135e+02	1.099243286e-01
   46  70 116	9.800136171e+02	1.124697705e-01
   46  71 117	9.849979980e+02	1.138344450e-01
   46  72 118	9.916467089e+02	1.165844411e-01
   46  73 119	9.962056974e+02	1.176321664e-01
   46  74 120	1.002632783e+03	1.217854272e-01
   46  75 121	1.006966478e+03	1.245939157e-01
   46  76 122	1.013160116e+03	1.273446638e-01
   46  77 123	1.017357696e+03	1.487437821e-01
   46  78 124	1.023376467e+03	2.183751308e-01
   46  79 125	1.027338634e+03	3.107855535e-01
   46  80 126	1.032988762e+03	3.907847702e-01
   46  81 127	1.036646889e+03	4.394578317e-01
   46  82 128	1.042143597e+03	4.646450877e-01
   46  83 129	1.043568666e+03	4.857146374e-01
   47  47  94	7.742604126e+02	3.273093497e-01
   47  48  95	7.897653777e+02	2.153129332e-01
   47  49  96	8.023013282e+02	1.422067154e-01
   47  50  97	8.171522020e+02	1.108647130e-01
   47  51  98	8.270317375e+02	1.080722820e-01
   47  52  99	8.390737431e+02	1.025792635e-01
   47  53 100	8.484335770e+02	1.047509202e-01
   47  54 101	8.598504631e+02	1.018095950e-01
   47  55 102	8.686887665e+02	1.051234930e-01
   47  56 103	8.794586152e+02	1.027740266e-01
   47  57 104	8.877578519e+02	1.056727256e-01
   47  58 105	8.979085544e+02	1.033631257e-01
   47  59 106	9.057201155e+02	1.057224914e-01
   47  60 107	9.153042740e+02	1.034010583e-01
   47  61 108	9.226649220e+02	1.054683244e-01
   47  62 109	9.317355007e+02	1.033665248e-01
   47  63 110	9.387140581e+02	1.054458801e-01
   47  64 111	9.473441180e+02	1.038127096e-01
   47  65 112	9.539871381e+02	1.061483667e-01
   47  66 113	9.622011331e+02	1.051277723e-01
   47  67 114	9.685058486e+02	1.078258249e-01
   47  68 115	9.762890787e+02	1.074127727e-01
   47  69 116	9.822529264e+02	1.103876460e-01
   47  70 117	9.896655588e+02	1.104608703e-01
   47  71 118	9.953340341e+02	1.134094181e-01
   47  72 119	1.002231713e+03	1.136355981e-01
   47  73 120	1.007538768e+03	1.162972934e-01
   47  74 121	1.014144013e+03	1.163214459e-01
   47  75 122	1.019188155e+03	1.192124082e-01
   47  76 123	1.025512523e+03	1.195578616e-01
   47  77 124	1.030411764e+03	1.230866097e-01
   47  78 125	1.036497738e+03	1.426346601e-01
   47  79 126	1.041089277e+03	1.870301168e-01
   47  80 127	1.046692565e+03	2.309189586e-01
   47  81 128	1.050935415e+03	2.585544518e-01
   47  82 129	1.056391420e+03	2.730623021e-01
   47  83 130	1.058403014e+03	3.025405405e-01
   47  84 131	1.061613648e+03	3.728365328e-01
   47  85 132	1.063683314e+03	4.686724481e-01
   48  46  94	7.608132780e+02	5.332486127e-01
   48  47  95	7.756288730e+02	4.332931736e-01
   48  48  96	7.927998580e+02	3.142827589e-01
   48  49  97	8.058664615e+02	2.035991930e-01
   48  50  98	8.212891105e+02	1.333434756e-01
   48  51  99	8.314783968e+02	1.100563422e-01
   48  52 100	8.439199950e+02	1.069223898e-01
   48  53 101	8.535219454e+02	1.038626162e-01
   48  54 102	8.653807570e+02	1.028327060e-01
